title,isbn,price_eur,shop_link,google_search_link,shop,date_scraped
Хроники странствующего кота,9785389161276,16.18,https://notrelocus.com/products/хроники-странствующего-кота,https://www.google.com/search?q=9785389161276,notre_locus,2026-03-29
Невыносимая легкость бытия,9785389198906,16.18,https://notrelocus.com/products/невыносимая-легкость-бытия-1,https://www.google.com/search?q=9785389198906,notre_locus,2026-03-29
"Вулфхолл, или Волчий зал",9785389178670,32.37,https://notrelocus.com/products/вулфхолл-или-волчий-зал,https://www.google.com/search?q=9785389178670,notre_locus,2026-03-29
Сцены из жизни провинциала: Отрочество. Молодость. Летнее время,9785389236868,31.02,https://notrelocus.com/products/сцены-из-жизни-провинциала-отрочество-молодость-летнее-время,https://www.google.com/search?q=9785389236868,notre_locus,2026-03-29
Окаянные дни,9785389248441,16.13,https://notrelocus.com/products/окаянные-дни,https://www.google.com/search?q=9785389248441,notre_locus,2026-03-29
Чаша жизни,9785389250994,16.13,https://notrelocus.com/products/чаша-жизни,https://www.google.com/search?q=9785389250994,notre_locus,2026-03-29
Плоды земли,9785389247239,16.13,https://notrelocus.com/products/плоды-земли,https://www.google.com/search?q=9785389247239,notre_locus,2026-03-29
Теллурия: роман,9785171042707,36.42,https://notrelocus.com/products/теллурия-роман,https://www.google.com/search?q=9785171042707,notre_locus,2026-03-29
Ледяная трилогия,9785170916221,44.51,https://notrelocus.com/products/ледяная-трилогия,https://www.google.com/search?q=9785170916221,notre_locus,2026-03-29
"Эви, Ник и я",9785604695043,25.29,https://notrelocus.com/products/эви-ник-и-я,https://www.google.com/search?q=9785604695043,notre_locus,2026-03-29
История Эрнеста и Селестины,9785001675129,25.29,https://notrelocus.com/products/история-эрнеста-и-селестины,https://www.google.com/search?q=9785001675129,notre_locus,2026-03-29
Наоборотия,9785907305465,25.29,https://notrelocus.com/products/наоборотия,https://www.google.com/search?q=9785907305465,notre_locus,2026-03-29
Век серебра и стали,9785907124103,20.23,https://notrelocus.com/products/век-серебра-и-стали,https://www.google.com/search?q=9785907124103,notre_locus,2026-03-29
Наличники,9785907124431,31.02,https://notrelocus.com/products/наличники,https://www.google.com/search?q=9785907124431,notre_locus,2026-03-29
Детство в режиме онлайн,9785001676003,25.29,https://notrelocus.com/products/детство-в-режиме-онлайн,https://www.google.com/search?q=9785001676003,notre_locus,2026-03-29
Голландский дом,9785001312314,25.62,https://notrelocus.com/products/голландский-дом,https://www.google.com/search?q=9785001312314,notre_locus,2026-03-29
Гiсторыя Майго Сэрца,9788396925701,22.92,https://notrelocus.com/products/гiсторыя-майго-сэрца,https://www.google.com/search?q=9788396925701,notre_locus,2026-03-29
Неудобное место,9789934921636,47.21,https://notrelocus.com/products/неудобное-место,https://www.google.com/search?q=9789934921636,notre_locus,2026-03-29
Управляй своей судьбой,9785699858996,22.92,https://notrelocus.com/products/управляй-своей-судьбой,https://www.google.com/search?q=9785699858996,notre_locus,2026-03-29
Большая книга исполнения желаний,9785041683375,22.92,https://notrelocus.com/products/большая-книга-исполнения-желаний,https://www.google.com/search?q=9785041683375,notre_locus,2026-03-29
Я могу сделать это,9785699862757,22.92,https://notrelocus.com/products/я-могу-сделать-это,https://www.google.com/search?q=9785699862757,notre_locus,2026-03-29
Стань счастливым за 21 день,9785699865413,22.92,https://notrelocus.com/products/стань-счастливым-за-21-день,https://www.google.com/search?q=9785699865413,notre_locus,2026-03-29
Исцели свое тело любовью,9786177347735,22.92,https://notrelocus.com/products/исцели-свое-тело-любовью,https://www.google.com/search?q=9786177347735,notre_locus,2026-03-29
Исцели свою жизнь,9785699858545,22.92,https://notrelocus.com/products/исцели-свою-жизнь,https://www.google.com/search?q=9785699858545,notre_locus,2026-03-29
Десерты родом из детства. Любимая классика в современном исполнении,9785699986347,49.91,https://notrelocus.com/products/десерты-родом-из-детства-любимая-классика-в-современном-исполнении,https://www.google.com/search?q=9785699986347,notre_locus,2026-03-29
